date,type,tree0,tree1,tree2,tree3
1995,TL,"
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=0] - [[5.25, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[2.14, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=0] - [[0.61, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[22.06, 'Loop']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[11.8, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[10.01, 'Loop']]
"
1996,all,"
GTreeNodeBase [Childs=0] - [[1.57, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[1.57, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[5.07, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[8.26, 'NormalizedTargId']]
  GTreeNodeBase [Childs=0] - [[5.26, 'Constant']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.79, 'TargId']]
"
1996,B,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[3.49, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[3.49, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[3.49, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.82, 'TargId']]
"
1996,C,"
GTreeNodeBase [Childs=2] - [T]
  GTreeNodeBase [Childs=2] - [opp]
    GTreeNodeBase [Childs=0] - [[2.8, 'Distance']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[3.91, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[11.78, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[3.91, 'OrigId']]
"
1996,L,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[13.5, 'TargDegree']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[9.04, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[5.22, 'TargClustering']]
","
GTreeNodeBase [Childs=0] - [[9.04, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[13.5, 'TargDegree']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[5.22, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[5.22, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[0.37, 'OrigId']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[1.65, 'NumberOfEdges']]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[7.11, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[2.28, 'SameCommunity']]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [log]
          GTreeNodeBase [Childs=0] - [[8.72, 'Loop']]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=0] - [[7.91, 'Random']]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[5.61, 'NormalizedTargDegree']]
        GTreeNodeBase [Childs=2] - [T]
          GTreeNodeBase [Childs=0] - [[11.18, 'OrigPagerank']]
"
1996,T,"
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[6.61, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[4.45, 'OrigDegree']]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=2] - [abs]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=2] - [log]
            GTreeNodeBase [Childs=0] - [[2.45, 'OrigDegree']]
          GTreeNodeBase [Childs=2] - [=]
            GTreeNodeBase [Childs=0] - [[1.9, 'OrigCloseness']]
            GTreeNodeBase [Childs=0] - [[5.63, 'Loop']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[0.71, 'CommonNeighbors']]
        GTreeNodeBase [Childs=0] - [[6.6, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.74, 'Constant']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[9.54, 'NormalizedDistance']]
    GTreeNodeBase [Childs=0] - [[0.71, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[7.73, 'NormalizedTargId']]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[1.27, 'RevDistance']]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[5.58, 'Loop']]
        GTreeNodeBase [Childs=0] - [[12.59, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=2] - [inv]
        GTreeNodeBase [Childs=0] - [[3.69, 'TargClustering']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [/]
          GTreeNodeBase [Childs=2] - [=]
            GTreeNodeBase [Childs=0] - [[5.55, 'NormalizedOrigDegree']]
            GTreeNodeBase [Childs=0] - [[3.44, 'NormalizedDistance']]
          GTreeNodeBase [Childs=0] - [[6.61, 'Random']]
        GTreeNodeBase [Childs=0] - [[0.71, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[12.59, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[6.61, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[4.48, 'OrigDegree']]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=2] - [abs]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=2] - [log]
            GTreeNodeBase [Childs=0] - [[2.45, 'OrigDegree']]
          GTreeNodeBase [Childs=2] - [=]
            GTreeNodeBase [Childs=0] - [[1.9, 'OrigCloseness']]
            GTreeNodeBase [Childs=0] - [[5.63, 'Loop']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[0.71, 'CommonNeighbors']]
        GTreeNodeBase [Childs=0] - [[6.6, 'CommonNeighbors']]
"
1996,TL,"
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[1.89, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=0] - [[2.6, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[1.89, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=2] - [inv]
        GTreeNodeBase [Childs=0] - [[4.75, 'Loop']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[2.29, 'Loop']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[7.87, 'TargId']]
"
1997,all,"
GTreeNodeBase [Childs=0] - [[4.66, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.66, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.5, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[4.66, 'Loop']]
"
1997,B,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.54, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.54, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.54, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[0.54, 'TargId']]
"
1997,C,"
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[3.35, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [max]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=0] - [[1.96, 'OrigId']]
      GTreeNodeBase [Childs=0] - [[16.54, 'TargEccentricity']]
    GTreeNodeBase [Childs=0] - [[2.49, 'Distance']]
","
GTreeNodeBase [Childs=0] - [[6.99, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[20.39, 'Loop']]
    GTreeNodeBase [Childs=0] - [[1.82, 'Loop']]
  GTreeNodeBase [Childs=0] - [[2.88, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.88, 'Loop']]
"
1997,L,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.52, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[10.0, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.52, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[10.0, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.52, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[21.23, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[5.38, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[1.79, 'Loop']]
"
1997,T,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.31, 'CommonNeighbors']]
"
1997,TL,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[0.65, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[0.86, 'TargCoreN']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[0.65, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[3.84, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[0.65, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[3.84, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[0.65, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[3.84, 'TargClustering']]
"
1998,all,"
GTreeNodeBase [Childs=0] - [[0.38, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[3.52, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[0.38, 'Loop']]
","
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=0] - [[6.3, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[0.13, 'Loop']]
"
1998,B,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=0] - [[2.14, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=0] - [[6.45, 'Random']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[0.04, 'TargPagerank']]
        GTreeNodeBase [Childs=0] - [[6.44, 'NormalizedTargDegree']]
    GTreeNodeBase [Childs=0] - [[0.29, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[6.98, 'NormalizedOrigId']]
  GTreeNodeBase [Childs=0] - [[2.45, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[6.45, 'Random']]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[1.26, 'NumberOfEdges']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=0] - [[1.26, 'Random']]
      GTreeNodeBase [Childs=0] - [[7.09, 'OrigCloseness']]
    GTreeNodeBase [Childs=0] - [[0.31, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=2] - [inv]
        GTreeNodeBase [Childs=0] - [[7.31, 'OrigClustering']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [=]
          GTreeNodeBase [Childs=2] - [opp]
            GTreeNodeBase [Childs=0] - [[5.94, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[4.32, 'Constant']]
        GTreeNodeBase [Childs=0] - [[0.29, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=0] - [[6.45, 'Random']]
      GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedRevDistance']]
    GTreeNodeBase [Childs=0] - [[0.29, 'NormalizedRevDistance']]
"
1998,C,"
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[1.27, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=0] - [[3.75, 'Constant']]
    GTreeNodeBase [Childs=0] - [[4.65, 'Random']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[10.47, 'TargCloseness']]
  GTreeNodeBase [Childs=0] - [[2.73, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=0] - [[5.42, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=2] - [abs]
        GTreeNodeBase [Childs=0] - [[10.84, 'SameCommunity']]
"
1998,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[0.85, 'Loop']]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=0] - [[7.88, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[0.85, 'Loop']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[0.85, 'Loop']]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=0] - [[7.88, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[0.85, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[9.9, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[8.57, 'CommonNeighbors']]
"
1998,T,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[5.85, 'OrigCloseness']]
    GTreeNodeBase [Childs=0] - [[6.91, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[5.85, 'OrigCloseness']]
    GTreeNodeBase [Childs=0] - [[6.91, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[2.02, 'Loop']]
  GTreeNodeBase [Childs=0] - [[5.85, 'OrigCloseness']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.56, 'SameCommunity']]
"
1998,TL,"
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[13.47, 'TargClustering']]
  GTreeNodeBase [Childs=0] - [[1.9, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[13.47, 'TargClustering']]
  GTreeNodeBase [Childs=0] - [[1.9, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[7.67, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[9.77, 'OrigPagerank']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=0] - [[1.86, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[13.47, 'TargClustering']]
  GTreeNodeBase [Childs=0] - [[1.9, 'CommonNeighbors']]
"
1999,all,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[12.02, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[2.75, 'Distance']]
  GTreeNodeBase [Childs=0] - [[10.92, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[2.24, 'TargCloseness']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [opp]
          GTreeNodeBase [Childs=0] - [[9.62, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[12.02, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[12.79, 'CommonNeighbors']]
"
1999,B,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.25, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.25, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.25, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.25, 'CommonNeighbors']]
"
1999,C,"
GTreeNodeBase [Childs=0] - [[4.92, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[0.42, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[6.26, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=0] - [[7.93, 'Loop']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.47, 'CommonNeighbors']]
"
1999,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.43, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.64, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.43, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[0.57, 'CommonNeighbors']]
"
1999,T,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.85, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.1, 'CommonNeighbors']]
"
1999,TL,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[4.45, 'Loop']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[2.9, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[6.53, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.45, 'Loop']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[5.87, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[1.19, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[3.7, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[1.09, 'SameCommunity']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[4.45, 'Loop']]
      GTreeNodeBase [Childs=0] - [[1.19, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[3.7, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[2.9, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[1.19, 'SameCommunity']]
    GTreeNodeBase [Childs=0] - [[6.53, 'SameCommunity']]
"
2000,all,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[16.01, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[5.24, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[12.73, 'NormalizedTargId']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[8.26, 'TargCloseness']]
    GTreeNodeBase [Childs=0] - [[5.86, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[8.16, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[17.47, 'NormalizedOrigDegree']]
  GTreeNodeBase [Childs=0] - [[17.25, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[0.81, 'CommonNeighbors']]
"
2000,B,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[1.24, 'Loop']]
    GTreeNodeBase [Childs=0] - [[2.29, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[2.75, 'Constant']]
      GTreeNodeBase [Childs=0] - [[2.29, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[1.72, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[1.24, 'Loop']]
      GTreeNodeBase [Childs=0] - [[2.29, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[1.56, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[1.24, 'Loop']]
      GTreeNodeBase [Childs=0] - [[2.29, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[1.72, 'CommonNeighbors']]
"
2000,C,"
GTreeNodeBase [Childs=0] - [[3.76, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[3.76, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[3.76, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[5.9, 'SameCommunity']]
"
2000,L,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[2.1, 'SameCommunity']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[4.7, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[4.7, 'OrigEccentricity']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.11, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[4.62, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=2] - [min]
        GTreeNodeBase [Childs=0] - [[0.11, 'CommonNeighbors']]
        GTreeNodeBase [Childs=0] - [[4.92, 'OrigClustering']]
      GTreeNodeBase [Childs=0] - [[0.11, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[4.7, 'OrigEccentricity']]
  GTreeNodeBase [Childs=0] - [[2.1, 'SameCommunity']]
","
GTreeNodeBase [Childs=0] - [[0.11, 'CommonNeighbors']]
"
